GroupIndex,measSetComments,probeId,beamstyleIndex,bsIndexTrace,TxFrequencyHz,focusRangeCm,maxTxVoltageVolt,ceilTxVoltageVolt,profTxVoltageVolt,totalVoltagePt,numMeasVoltage,NumTxElements,TxpgWaveformStyle,numTxCycles,ElevAperIndex,zStartDistCm,zMeasNum,IsTxAperModulationEn,dumpSwVersion,DTxFreqIndex,IsCPAEn,TxPulseRleA,CpaDelayOffsetClkA,VTxIndex,SysPulserSelA,AI_param
16,Beamstyle_0.5k-C_Intensity,11821684,0,0,4210500,0.5,93.0,93.0,57.71,20,10,5.0,2,2.0,0,0.5,45.0,0,2025-12-31,0,0,-1.0,0,1,-1.0,5.599999904632568
16,Beamstyle_0.5k-C_Intensity,11821684,0,0,4210500,1.0,93.0,93.0,57.71,20,10,11.0,2,2.0,0,0.5,45.0,0,2025-12-31,0,0,-1.0,0,1,-1.0,5.300000190734863
16,Beamstyle_0.5k-C_Intensity,11821684,0,0,4210500,2.0,93.0,93.0,57.71,20,10,21.0,2,2.0,0,0.5,45.0,0,2025-12-31,0,0,-1.0,0,1,-1.0,4.599999904632568
16,Beamstyle_0.5k-C_Intensity,11821684,0,0,4210500,3.0,93.0,93.0,57.71,20,10,32.0,2,2.0,0,0.5,45.0,0,2025-12-31,0,0,-1.0,0,1,-1.0,4.599999904632568
16,Beamstyle_0.5k-C_Intensity,11821684,0,0,4210500,4.0,93.0,93.0,57.71,20,10,43.0,2,2.0,0,0.5,75.0,0,2025-12-31,0,0,-1.0,0,1,-1.0,4.599999904632568
16,Beamstyle_0.5k-C_Intensity,11821684,0,0,4210500,6.0,93.0,93.0,57.71,20,10,66.0,2,2.0,0,0.5,75.0,0,2025-12-31,0,0,-1.0,0,1,-1.0,4.400000095367432
16,Beamstyle_0.5k-C_Intensity,11821684,0,0,4210500,9.0,93.0,93.0,57.71,20,10,75.0,2,2.0,0,0.5,115.0,0,2025-12-31,0,0,-1.0,0,1,-1.0,4.699999809265137
16,Beamstyle_0.5k-C_Intensity,11821684,0,0,4210500,12.0,93.0,93.0,57.71,20,10,77.0,2,2.0,0,0.5,135.0,0,2025-12-31,0,0,-1.0,0,1,-1.0,4.900000095367432
17,Beamstyle_0.5k-C_Intensity,11821684,0,0,4210500,0.5,93.0,93.0,57.71,20,10,6.0,2,3.0,0,0.5,45.0,0,2025-12-31,0,0,-1.0,0,1,-1.0,5.599999904632568
17,Beamstyle_0.5k-C_Intensity,11821684,0,0,4210500,1.0,93.0,93.0,57.71,20,10,12.0,2,3.0,0,0.5,45.0,0,2025-12-31,0,0,-1.0,0,1,-1.0,5.0
17,Beamstyle_0.5k-C_Intensity,11821684,0,0,4210500,2.0,93.0,93.0,57.71,20,10,24.0,2,3.0,0,0.5,45.0,0,2025-12-31,0,0,-1.0,0,1,-1.0,4.599999904632568
17,Beamstyle_0.5k-C_Intensity,11821684,0,0,4210500,3.0,93.0,93.0,57.71,20,10,36.0,2,3.0,0,0.5,45.0,0,2025-12-31,0,0,-1.0,0,1,-1.0,4.599999904632568
17,Beamstyle_0.5k-C_Intensity,11821684,0,0,4210500,4.0,93.0,93.0,57.71,20,10,48.0,2,3.0,0,0.5,75.0,0,2025-12-31,0,0,-1.0,0,1,-1.0,4.5
17,Beamstyle_0.5k-C_Intensity,11821684,0,0,4210500,6.0,93.0,93.0,57.71,20,10,70.0,2,3.0,0,0.5,75.0,0,2025-12-31,0,0,-1.0,0,1,-1.0,4.5
17,Beamstyle_0.5k-C_Intensity,11821684,0,0,4210500,9.0,93.0,93.0,57.71,20,10,75.0,2,3.0,0,0.5,115.0,0,2025-12-31,0,0,-1.0,0,1,-1.0,4.699999809265137
17,Beamstyle_0.5k-C_Intensity,11821684,0,0,4210500,12.0,93.0,93.0,57.71,20,10,77.0,2,3.0,0,0.5,135.0,0,2025-12-31,0,0,-1.0,0,1,-1.0,4.800000190734863
18,Beamstyle_0.5k-C_Intensity,11821684,0,0,5333300,0.5,93.0,93.0,57.71,20,10,5.0,2,2.0,0,0.5,45.0,0,2025-12-31,0,0,-1.0,0,1,-1.0,5.099999904632568
18,Beamstyle_0.5k-C_Intensity,11821684,0,0,5333300,1.0,93.0,93.0,57.71,20,10,11.0,2,2.0,0,0.5,45.0,0,2025-12-31,0,0,-1.0,0,1,-1.0,4.800000190734863
18,Beamstyle_0.5k-C_Intensity,11821684,0,0,5333300,2.0,93.0,93.0,57.71,20,10,21.0,2,2.0,0,0.5,45.0,0,2025-12-31,0,0,-1.0,0,1,-1.0,4.099999904632568
18,Beamstyle_0.5k-C_Intensity,11821684,0,0,5333300,3.0,93.0,93.0,57.71,20,10,32.0,2,2.0,0,0.5,45.0,0,2025-12-31,0,0,-1.0,0,1,-1.0,4.099999904632568
