GroupIndex,measSetComments,probeId,beamstyleIndex,bsIndexTrace,TxFrequencyHz,focusRangeCm,maxTxVoltageVolt,ceilTxVoltageVolt,profTxVoltageVolt,totalVoltagePt,numMeasVoltage,NumTxElements,TxpgWaveformStyle,numTxCycles,ElevAperIndex,zStartDistCm,zMeasNum,IsTxAperModulationEn,dumpSwVersion,DTxFreqIndex,IsCPAEn,TxPulseRleA,CpaDelayOffsetClkA,VTxIndex,SysPulserSelA,AI_param
18,Beamstyle_HLX_Intensity,11575216,0,15,7272700,0.25,93.0,93.0,57.71,20,10,5.0,2,1.0,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.7
18,Beamstyle_HLX_Intensity,11575216,0,15,7272700,0.5,93.0,93.0,57.71,20,10,9.0,2,1.0,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.7
18,Beamstyle_HLX_Intensity,11575216,0,15,7272700,0.75,93.0,93.0,57.71,20,10,14.0,2,1.0,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.6
18,Beamstyle_HLX_Intensity,11575216,0,15,7272700,1.0,93.0,93.0,57.71,20,10,18.0,2,1.0,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.6
18,Beamstyle_HLX_Intensity,11575216,0,15,7272700,1.5,93.0,93.0,57.71,20,10,28.0,2,1.0,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.7
18,Beamstyle_HLX_Intensity,11575216,0,15,7272700,2.25,93.0,93.0,57.71,20,10,41.0,2,1.0,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.8
18,Beamstyle_HLX_Intensity,11575216,0,15,7272700,3.5,93.0,93.0,57.71,20,10,64.0,2,1.0,0,0.5,75.0,0,2025-10-14,0,0,-1,0,1,0,1.0
18,Beamstyle_HLX_Intensity,11575216,0,15,7272700,6.0,93.0,93.0,57.71,20,10,110.0,2,1.0,0,0.5,75.0,0,2025-10-14,0,0,-1,0,1,0,1.2
19,Beamstyle_HLX_Intensity,11575216,0,15,8888900,0.25,93.0,93.0,57.71,20,10,5.0,2,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.8
19,Beamstyle_HLX_Intensity,11575216,0,15,8888900,0.5,93.0,93.0,57.71,20,10,9.0,2,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.8
19,Beamstyle_HLX_Intensity,11575216,0,15,8888900,0.75,93.0,93.0,57.71,20,10,14.0,2,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.7
19,Beamstyle_HLX_Intensity,11575216,0,15,8888900,1.0,93.0,93.0,57.71,20,10,18.0,2,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.7
19,Beamstyle_HLX_Intensity,11575216,0,15,8888900,1.5,93.0,93.0,57.71,20,10,28.0,2,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.8
19,Beamstyle_HLX_Intensity,11575216,0,15,8888900,2.25,93.0,93.0,57.71,20,10,41.0,2,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.8
19,Beamstyle_HLX_Intensity,11575216,0,15,8888900,3.5,93.0,93.0,57.71,20,10,64.0,2,1.5,0,0.5,75.0,0,2025-10-14,0,0,-1,0,1,0,1.0
19,Beamstyle_HLX_Intensity,11575216,0,15,8888900,6.0,93.0,93.0,57.71,20,10,110.0,2,1.5,0,0.5,75.0,0,2025-10-14,0,0,-1,0,1,0,1.2
20,Beamstyle_HLX_Intensity,11575216,0,15,11428600,0.25,93.0,93.0,57.71,20,10,5.0,2,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.9
20,Beamstyle_HLX_Intensity,11575216,0,15,11428600,0.5,93.0,93.0,57.71,20,10,9.0,2,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.9
20,Beamstyle_HLX_Intensity,11575216,0,15,11428600,0.75,93.0,93.0,57.71,20,10,14.0,2,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.7
20,Beamstyle_HLX_Intensity,11575216,0,15,11428600,1.0,93.0,93.0,57.71,20,10,18.0,2,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.7
20,Beamstyle_HLX_Intensity,11575216,0,15,11428600,1.5,93.0,93.0,57.71,20,10,28.0,2,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.8
20,Beamstyle_HLX_Intensity,11575216,0,15,11428600,2.25,93.0,93.0,57.71,20,10,41.0,2,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.8
20,Beamstyle_HLX_Intensity,11575216,0,15,11428600,3.5,93.0,93.0,57.71,20,10,64.0,2,1.5,0,0.5,75.0,0,2025-10-14,0,0,-1,0,1,0,1.0
20,Beamstyle_HLX_Intensity,11575216,0,15,11428600,6.0,93.0,93.0,57.71,20,10,110.0,2,1.5,0,0.5,75.0,0,2025-10-14,0,0,-1,0,1,0,1.2
21,Beamstyle_HLX_Intensity,11575216,0,15,13333333,0.25,93.0,93.0,57.71,20,10,5.0,2,1.0,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.9
21,Beamstyle_HLX_Intensity,11575216,0,15,13333333,0.5,93.0,93.0,57.71,20,10,9.0,2,1.0,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.9
21,Beamstyle_HLX_Intensity,11575216,0,15,13333333,0.75,93.0,93.0,57.71,20,10,14.0,2,1.0,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.9
21,Beamstyle_HLX_Intensity,11575216,0,15,13333333,1.0,93.0,93.0,57.71,20,10,18.0,2,1.0,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.9
21,Beamstyle_HLX_Intensity,11575216,0,15,13333333,1.5,93.0,93.0,57.71,20,10,28.0,2,1.0,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.8
21,Beamstyle_HLX_Intensity,11575216,0,15,13333333,2.25,93.0,93.0,57.71,20,10,41.0,2,1.0,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.9
21,Beamstyle_HLX_Intensity,11575216,0,15,13333333,3.5,93.0,93.0,57.71,20,10,64.0,2,1.0,0,0.5,75.0,0,2025-10-14,0,0,-1,0,1,0,1.0
21,Beamstyle_HLX_Intensity,11575216,0,15,13333333,6.0,93.0,93.0,57.71,20,10,110.0,2,1.0,0,0.5,75.0,0,2025-10-14,0,0,-1,0,1,0,1.2
22,Beamstyle_HLX_Intensity,11575216,0,15,13333333,0.25,93.0,93.0,57.71,20,10,5.0,2,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,1.0
22,Beamstyle_HLX_Intensity,11575216,0,15,13333333,0.5,93.0,93.0,57.71,20,10,9.0,2,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.9
22,Beamstyle_HLX_Intensity,11575216,0,15,13333333,0.75,93.0,93.0,57.71,20,10,14.0,2,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.8
22,Beamstyle_HLX_Intensity,11575216,0,15,13333333,1.0,93.0,93.0,57.71,20,10,18.0,2,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.9
22,Beamstyle_HLX_Intensity,11575216,0,15,13333333,1.5,93.0,93.0,57.71,20,10,28.0,2,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.8
22,Beamstyle_HLX_Intensity,11575216,0,15,13333333,2.25,93.0,93.0,57.71,20,10,41.0,2,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.9
22,Beamstyle_HLX_Intensity,11575216,0,15,13333333,3.5,93.0,93.0,57.71,20,10,64.0,2,1.5,0,0.5,75.0,0,2025-10-14,0,0,-1,0,1,0,1.0
22,Beamstyle_HLX_Intensity,11575216,0,15,13333333,6.0,93.0,93.0,57.71,20,10,110.0,2,1.5,0,0.5,75.0,0,2025-10-14,0,0,-1,0,1,0,1.2
23,Beamstyle_HLX_Intensity,11575216,1,20,5000000,0.25,93.0,93.0,57.71,20,10,4.0,0,1.5,0,0.5,45.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.6
23,Beamstyle_HLX_Intensity,11575216,1,20,5000000,0.5,93.0,93.0,57.71,20,10,7.0,0,1.5,0,0.5,45.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.6
23,Beamstyle_HLX_Intensity,11575216,1,20,5000000,0.75,93.0,93.0,57.71,20,10,11.0,0,1.5,0,0.5,45.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.6
23,Beamstyle_HLX_Intensity,11575216,1,20,5000000,1.0,93.0,93.0,57.71,20,10,15.0,0,1.5,0,0.5,45.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.7
23,Beamstyle_HLX_Intensity,11575216,1,20,5000000,1.5,93.0,93.0,57.71,20,10,22.0,0,1.5,0,0.5,45.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.6
23,Beamstyle_HLX_Intensity,11575216,1,20,5000000,2.25,93.0,93.0,57.71,20,10,33.0,0,1.5,0,0.5,45.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.7
23,Beamstyle_HLX_Intensity,11575216,1,20,5000000,3.5,93.0,93.0,57.71,20,10,51.0,0,1.5,0,0.5,75.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.9
23,Beamstyle_HLX_Intensity,11575216,1,20,5000000,6.0,93.0,93.0,57.71,20,10,88.0,0,1.5,0,0.5,75.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,1.1
24,Beamstyle_HLX_Intensity,11575216,1,20,5000000,0.25,93.0,93.0,57.71,20,10,4.0,1,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.6
24,Beamstyle_HLX_Intensity,11575216,1,20,5000000,0.5,93.0,93.0,57.71,20,10,7.0,1,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.6
24,Beamstyle_HLX_Intensity,11575216,1,20,5000000,0.75,93.0,93.0,57.71,20,10,11.0,1,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.6
24,Beamstyle_HLX_Intensity,11575216,1,20,5000000,1.0,93.0,93.0,57.71,20,10,15.0,1,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.6
24,Beamstyle_HLX_Intensity,11575216,1,20,5000000,1.5,93.0,93.0,57.71,20,10,22.0,1,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.6
24,Beamstyle_HLX_Intensity,11575216,1,20,5000000,2.25,93.0,93.0,57.71,20,10,33.0,1,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.7
24,Beamstyle_HLX_Intensity,11575216,1,20,5000000,3.5,93.0,93.0,57.71,20,10,51.0,1,1.5,0,0.5,75.0,0,2025-10-14,0,0,-1,0,1,0,0.9
24,Beamstyle_HLX_Intensity,11575216,1,20,5000000,6.0,93.0,93.0,57.71,20,10,88.0,1,1.5,0,0.5,75.0,0,2025-10-14,0,0,-1,0,1,0,1.1
25,Beamstyle_HLX_Intensity,11575216,1,20,5333300,0.25,93.0,93.0,57.71,20,10,4.0,0,1.5,0,0.5,45.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.6
25,Beamstyle_HLX_Intensity,11575216,1,20,5333300,0.5,93.0,93.0,57.71,20,10,7.0,0,1.5,0,0.5,45.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.6
25,Beamstyle_HLX_Intensity,11575216,1,20,5333300,0.75,93.0,93.0,57.71,20,10,11.0,0,1.5,0,0.5,45.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.6
25,Beamstyle_HLX_Intensity,11575216,1,20,5333300,1.0,93.0,93.0,57.71,20,10,15.0,0,1.5,0,0.5,45.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.6
25,Beamstyle_HLX_Intensity,11575216,1,20,5333300,1.5,93.0,93.0,57.71,20,10,22.0,0,1.5,0,0.5,45.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.7
25,Beamstyle_HLX_Intensity,11575216,1,20,5333300,2.25,93.0,93.0,57.71,20,10,33.0,0,1.5,0,0.5,45.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.7
25,Beamstyle_HLX_Intensity,11575216,1,20,5333300,3.5,93.0,93.0,57.71,20,10,51.0,0,1.5,0,0.5,75.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.9
25,Beamstyle_HLX_Intensity,11575216,1,20,5333300,6.0,93.0,93.0,57.71,20,10,88.0,0,1.5,0,0.5,75.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,1.1
26,Beamstyle_HLX_Intensity,11575216,1,20,5333300,0.25,93.0,93.0,57.71,20,10,4.0,1,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.6
26,Beamstyle_HLX_Intensity,11575216,1,20,5333300,0.5,93.0,93.0,57.71,20,10,7.0,1,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.6
26,Beamstyle_HLX_Intensity,11575216,1,20,5333300,0.75,93.0,93.0,57.71,20,10,11.0,1,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.6
26,Beamstyle_HLX_Intensity,11575216,1,20,5333300,1.0,93.0,93.0,57.71,20,10,15.0,1,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.6
26,Beamstyle_HLX_Intensity,11575216,1,20,5333300,1.5,93.0,93.0,57.71,20,10,22.0,1,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.6
26,Beamstyle_HLX_Intensity,11575216,1,20,5333300,2.25,93.0,93.0,57.71,20,10,33.0,1,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.7
26,Beamstyle_HLX_Intensity,11575216,1,20,5333300,3.5,93.0,93.0,57.71,20,10,51.0,1,1.5,0,0.5,75.0,0,2025-10-14,0,0,-1,0,1,0,0.9
26,Beamstyle_HLX_Intensity,11575216,1,20,5333300,6.0,93.0,93.0,57.71,20,10,88.0,1,1.5,0,0.5,75.0,0,2025-10-14,0,0,-1,0,1,0,1.1
27,Beamstyle_HLX_Intensity,11575216,1,20,6666700,0.25,93.0,93.0,57.71,20,10,4.0,0,1.5,0,0.5,45.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.7
27,Beamstyle_HLX_Intensity,11575216,1,20,6666700,0.5,93.0,93.0,57.71,20,10,7.0,0,1.5,0,0.5,45.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.6
27,Beamstyle_HLX_Intensity,11575216,1,20,6666700,0.75,93.0,93.0,57.71,20,10,11.0,0,1.5,0,0.5,45.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.6
27,Beamstyle_HLX_Intensity,11575216,1,20,6666700,1.0,93.0,93.0,57.71,20,10,15.0,0,1.5,0,0.5,45.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.6
27,Beamstyle_HLX_Intensity,11575216,1,20,6666700,1.5,93.0,93.0,57.71,20,10,22.0,0,1.5,0,0.5,45.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.7
27,Beamstyle_HLX_Intensity,11575216,1,20,6666700,2.25,93.0,93.0,57.71,20,10,33.0,0,1.5,0,0.5,45.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.7
27,Beamstyle_HLX_Intensity,11575216,1,20,6666700,3.5,93.0,93.0,57.71,20,10,51.0,0,1.5,0,0.5,75.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,0.9
27,Beamstyle_HLX_Intensity,11575216,1,20,6666700,6.0,93.0,93.0,57.71,20,10,88.0,0,1.5,0,0.5,75.0,0,2025-10-14,0,0,1.5:-1.5:1.25:-1.25,0,1,0,1.1
28,Beamstyle_HLX_Intensity,11575216,1,20,6666700,0.25,93.0,93.0,57.71,20,10,4.0,1,1.5,0,0.5,45.0,0,2025-10-14,0,0,-1,0,1,0,0.6
