GroupIndex,measSetComments,probeId,beamstyleIndex,bsIndexTrace,TxFrequencyHz,focusRangeCm,maxTxVoltageVolt,ceilTxVoltageVolt,profTxVoltageVolt,totalVoltagePt,numMeasVoltage,NumTxElements,TxpgWaveformStyle,numTxCycles,ElevAperIndex,zStartDistCm,zMeasNum,IsTxAperModulationEn,dumpSwVersion,DTxFreqIndex,IsCPAEn,TxPulseRleA,CpaDelayOffsetClkA,VTxIndex,SysPulserSelA,AI_param
14,Beamstyle_5C1_Intensity,11291794,1,20,1818200,4.0,93.0,93.0,57.71,20,10,31.0,1,1.5,0,0.5,75.0,0,2025-05-22,0,0,-1,0,1,0,3.4
14,Beamstyle_5C1_Intensity,11291794,1,20,1818200,6.0,93.0,93.0,57.71,20,10,47.0,1,1.5,0,0.5,75.0,0,2025-05-22,0,0,-1,0,1,0,3.4
14,Beamstyle_5C1_Intensity,11291794,1,20,1818200,8.0,93.0,93.0,57.71,20,10,60.0,1,1.5,0,0.5,115.0,0,2025-05-22,0,0,-1,0,1,0,3.4
14,Beamstyle_5C1_Intensity,11291794,1,20,1818200,10.0,93.0,93.0,57.71,20,10,68.0,1,1.5,0,0.5,135.0,0,2025-05-22,0,0,-1,0,1,0,2.6
14,Beamstyle_5C1_Intensity,11291794,1,20,1818200,12.0,93.0,93.0,57.71,20,10,72.0,1,1.5,0,0.5,135.0,0,2025-05-22,0,0,-1,0,1,0,2.5
14,Beamstyle_5C1_Intensity,11291794,1,20,1818200,16.0,93.0,93.0,57.71,20,10,77.0,1,1.5,0,0.5,135.0,0,2025-05-22,0,0,-1,0,1,0,3.1
14,Beamstyle_5C1_Intensity,11291794,1,20,1818200,20.0,93.0,93.0,57.71,20,10,80.0,1,1.5,0,0.5,135.0,0,2025-05-22,0,0,-1,0,1,0,2.9
15,Beamstyle_5C1_Intensity,11291794,1,20,2222200,2.0,93.0,93.0,57.71,20,10,16.0,0,1.5,0,0.5,45.0,0,2025-05-22,0,0,1.5:-1.5:1.25:-1.25,0,1,0,4.1
15,Beamstyle_5C1_Intensity,11291794,1,20,2222200,4.0,93.0,93.0,57.71,20,10,31.0,0,1.5,0,0.5,75.0,0,2025-05-22,0,0,1.5:-1.5:1.25:-1.25,0,1,0,3.7
15,Beamstyle_5C1_Intensity,11291794,1,20,2222200,6.0,93.0,93.0,57.71,20,10,47.0,0,1.5,0,0.5,75.0,0,2025-05-22,0,0,1.5:-1.5:1.25:-1.25,0,1,0,3.8
15,Beamstyle_5C1_Intensity,11291794,1,20,2222200,8.0,93.0,93.0,57.71,20,10,60.0,0,1.5,0,0.5,115.0,0,2025-05-22,0,0,1.5:-1.5:1.25:-1.25,0,1,0,3.4
15,Beamstyle_5C1_Intensity,11291794,1,20,2222200,10.0,93.0,93.0,57.71,20,10,68.0,0,1.5,0,0.5,135.0,0,2025-05-22,0,0,1.5:-1.5:1.25:-1.25,0,1,0,2.7
15,Beamstyle_5C1_Intensity,11291794,1,20,2222200,12.0,93.0,93.0,57.71,20,10,72.0,0,1.5,0,0.5,135.0,0,2025-05-22,0,0,1.5:-1.5:1.25:-1.25,0,1,0,2.7
15,Beamstyle_5C1_Intensity,11291794,1,20,2222200,16.0,93.0,93.0,57.71,20,10,77.0,0,1.5,0,0.5,135.0,0,2025-05-22,0,0,1.5:-1.5:1.25:-1.25,0,1,0,3.3
15,Beamstyle_5C1_Intensity,11291794,1,20,2222200,20.0,93.0,93.0,57.71,20,10,80.0,0,1.5,0,0.5,135.0,0,2025-05-22,0,0,1.5:-1.5:1.25:-1.25,0,1,0,3.2
16,Beamstyle_5C1_Intensity,11291794,1,20,2222200,2.0,93.0,93.0,57.71,20,10,16.0,1,1.5,0,0.5,45.0,0,2025-05-22,0,0,-1,0,1,0,4.0
16,Beamstyle_5C1_Intensity,11291794,1,20,2222200,4.0,93.0,93.0,57.71,20,10,31.0,1,1.5,0,0.5,75.0,0,2025-05-22,0,0,-1,0,1,0,3.6
16,Beamstyle_5C1_Intensity,11291794,1,20,2222200,6.0,93.0,93.0,57.71,20,10,47.0,1,1.5,0,0.5,75.0,0,2025-05-22,0,0,-1,0,1,0,3.6
16,Beamstyle_5C1_Intensity,11291794,1,20,2222200,8.0,93.0,93.0,57.71,20,10,60.0,1,1.5,0,0.5,115.0,0,2025-05-22,0,0,-1,0,1,0,3.2
16,Beamstyle_5C1_Intensity,11291794,1,20,2222200,10.0,93.0,93.0,57.71,20,10,68.0,1,1.5,0,0.5,135.0,0,2025-05-22,0,0,-1,0,1,0,2.5
16,Beamstyle_5C1_Intensity,11291794,1,20,2222200,12.0,93.0,93.0,57.71,20,10,72.0,1,1.5,0,0.5,135.0,0,2025-05-22,0,0,-1,0,1,0,2.4
16,Beamstyle_5C1_Intensity,11291794,1,20,2222200,16.0,93.0,93.0,57.71,20,10,77.0,1,1.5,0,0.5,135.0,0,2025-05-22,0,0,-1,0,1,0,2.8
16,Beamstyle_5C1_Intensity,11291794,1,20,2222200,20.0,93.0,93.0,57.71,20,10,80.0,1,1.5,0,0.5,135.0,0,2025-05-22,0,0,-1,0,1,0,2.7
17,Beamstyle_5C1_Intensity,11291794,1,20,2666700,2.0,93.0,93.0,57.71,20,10,16.0,0,1.5,0,0.5,45.0,0,2025-05-22,0,0,1.5:-1.5:1.25:-1.25,0,1,0,4.3
17,Beamstyle_5C1_Intensity,11291794,1,20,2666700,4.0,93.0,93.0,57.71,20,10,31.0,0,1.5,0,0.5,75.0,0,2025-05-22,0,0,1.5:-1.5:1.25:-1.25,0,1,0,3.8
17,Beamstyle_5C1_Intensity,11291794,1,20,2666700,6.0,93.0,93.0,57.71,20,10,47.0,0,1.5,0,0.5,75.0,0,2025-05-22,0,0,1.5:-1.5:1.25:-1.25,0,1,0,3.8
17,Beamstyle_5C1_Intensity,11291794,1,20,2666700,8.0,93.0,93.0,57.71,20,10,60.0,0,1.5,0,0.5,115.0,0,2025-05-22,0,0,1.5:-1.5:1.25:-1.25,0,1,0,3.8
17,Beamstyle_5C1_Intensity,11291794,1,20,2666700,10.0,93.0,93.0,57.71,20,10,68.0,0,1.5,0,0.5,135.0,0,2025-05-22,0,0,1.5:-1.5:1.25:-1.25,0,1,0,3.5
17,Beamstyle_5C1_Intensity,11291794,1,20,2666700,12.0,93.0,93.0,57.71,20,10,72.0,0,1.5,0,0.5,135.0,0,2025-05-22,0,0,1.5:-1.5:1.25:-1.25,0,1,0,3.5
17,Beamstyle_5C1_Intensity,11291794,1,20,2666700,16.0,93.0,93.0,57.71,20,10,77.0,0,1.5,0,0.5,135.0,0,2025-05-22,0,0,1.5:-1.5:1.25:-1.25,0,1,0,3.7
17,Beamstyle_5C1_Intensity,11291794,1,20,2666700,20.0,93.0,93.0,57.71,20,10,80.0,0,1.5,0,0.5,135.0,0,2025-05-22,0,0,1.5:-1.5:1.25:-1.25,0,1,0,3.7
18,Beamstyle_5C1_Intensity,11291794,1,20,2666700,2.0,93.0,93.0,57.71,20,10,16.0,1,1.5,0,0.5,45.0,0,2025-05-22,0,0,-1,0,1,0,4.2
18,Beamstyle_5C1_Intensity,11291794,1,20,2666700,4.0,93.0,93.0,57.71,20,10,31.0,1,1.5,0,0.5,75.0,0,2025-05-22,0,0,-1,0,1,0,3.7
18,Beamstyle_5C1_Intensity,11291794,1,20,2666700,6.0,93.0,93.0,57.71,20,10,47.0,1,1.5,0,0.5,75.0,0,2025-05-22,0,0,-1,0,1,0,3.7
18,Beamstyle_5C1_Intensity,11291794,1,20,2666700,8.0,93.0,93.0,57.71,20,10,60.0,1,1.5,0,0.5,115.0,0,2025-05-22,0,0,-1,0,1,0,3.7
18,Beamstyle_5C1_Intensity,11291794,1,20,2666700,10.0,93.0,93.0,57.71,20,10,68.0,1,1.5,0,0.5,135.0,0,2025-05-22,0,0,-1,0,1,0,3.3
18,Beamstyle_5C1_Intensity,11291794,1,20,2666700,12.0,93.0,93.0,57.71,20,10,72.0,1,1.5,0,0.5,135.0,0,2025-05-22,0,0,-1,0,1,0,3.2
18,Beamstyle_5C1_Intensity,11291794,1,20,2666700,16.0,93.0,93.0,57.71,20,10,77.0,1,1.5,0,0.5,135.0,0,2025-05-22,0,0,-1,0,1,0,3.4
18,Beamstyle_5C1_Intensity,11291794,1,20,2666700,20.0,93.0,93.0,57.71,20,10,80.0,1,1.5,0,0.5,135.0,0,2025-05-22,0,0,-1,0,1,0,3.3
19,Beamstyle_5C1_Intensity,11291794,0,0,1818200,2.0,93.0,93.0,57.71,20,10,19.0,2,1.5,0,0.5,45.0,0,2025-05-22,0,0,-1,0,1,0,4.3
19,Beamstyle_5C1_Intensity,11291794,0,0,1818200,4.0,93.0,93.0,57.71,20,10,39.0,2,1.5,0,0.5,75.0,0,2025-05-22,0,0,-1,0,1,0,3.9
19,Beamstyle_5C1_Intensity,11291794,0,0,1818200,6.0,93.0,93.0,57.71,20,10,58.0,2,1.5,0,0.5,75.0,0,2025-05-22,0,0,-1,0,1,0,3.9
19,Beamstyle_5C1_Intensity,11291794,0,0,1818200,8.0,93.0,93.0,57.71,20,10,73.0,2,1.5,0,0.5,115.0,0,2025-05-22,0,0,-1,0,1,0,4.0
19,Beamstyle_5C1_Intensity,11291794,0,0,1818200,10.0,93.0,93.0,57.71,20,10,82.0,2,1.5,0,0.5,135.0,0,2025-05-22,0,0,-1,0,1,0,3.9
19,Beamstyle_5C1_Intensity,11291794,0,0,1818200,12.0,93.0,93.0,57.71,20,10,87.0,2,1.5,0,0.5,135.0,0,2025-05-22,0,0,-1,0,1,0,4.0
19,Beamstyle_5C1_Intensity,11291794,0,0,1818200,16.0,93.0,93.0,57.71,20,10,93.0,2,1.5,0,0.5,135.0,0,2025-05-22,0,0,-1,0,1,0,4.1
19,Beamstyle_5C1_Intensity,11291794,0,0,1818200,20.0,93.0,93.0,57.71,20,10,97.0,2,1.5,0,0.5,135.0,0,2025-05-22,0,0,-1,0,1,0,4.1
20,Beamstyle_5C1_Intensity,11291794,0,0,2222200,2.0,93.0,93.0,57.71,20,10,19.0,2,1.5,0,0.5,45.0,0,2025-05-22,0,0,-1,0,1,0,4.4
20,Beamstyle_5C1_Intensity,11291794,0,0,2222200,4.0,93.0,93.0,57.71,20,10,39.0,2,1.5,0,0.5,75.0,0,2025-05-22,0,0,-1,0,1,0,4.0
20,Beamstyle_5C1_Intensity,11291794,0,0,2222200,6.0,93.0,93.0,57.71,20,10,58.0,2,1.5,0,0.5,75.0,0,2025-05-22,0,0,-1,0,1,0,3.9
20,Beamstyle_5C1_Intensity,11291794,0,0,2222200,8.0,93.0,93.0,57.71,20,10,73.0,2,1.5,0,0.5,115.0,0,2025-05-22,0,0,-1,0,1,0,4.0
20,Beamstyle_5C1_Intensity,11291794,0,0,2222200,10.0,93.0,93.0,57.71,20,10,82.0,2,1.5,0,0.5,135.0,0,2025-05-22,0,0,-1,0,1,0,3.9
20,Beamstyle_5C1_Intensity,11291794,0,0,2222200,12.0,93.0,93.0,57.71,20,10,87.0,2,1.5,0,0.5,135.0,0,2025-05-22,0,0,-1,0,1,0,3.9
20,Beamstyle_5C1_Intensity,11291794,0,0,2222200,16.0,93.0,93.0,57.71,20,10,93.0,2,1.5,0,0.5,135.0,0,2025-05-22,0,0,-1,0,1,0,4.1
20,Beamstyle_5C1_Intensity,11291794,0,0,2222200,20.0,93.0,93.0,57.71,20,10,97.0,2,1.5,0,0.5,135.0,0,2025-05-22,0,0,-1,0,1,0,4.1
21,Beamstyle_5C1_Intensity,11291794,0,0,3636400,2.0,93.0,93.0,57.71,20,10,19.0,2,1.5,0,0.5,45.0,0,2025-05-22,0,0,-1,0,1,0,5.1
21,Beamstyle_5C1_Intensity,11291794,0,0,3636400,4.0,93.0,93.0,57.71,20,10,39.0,2,1.5,0,0.5,75.0,0,2025-05-22,0,0,-1,0,1,0,4.5
21,Beamstyle_5C1_Intensity,11291794,0,0,3636400,6.0,93.0,93.0,57.71,20,10,58.0,2,1.5,0,0.5,75.0,0,2025-05-22,0,0,-1,0,1,0,4.5
21,Beamstyle_5C1_Intensity,11291794,0,0,3636400,8.0,93.0,93.0,57.71,20,10,73.0,2,1.5,0,0.5,115.0,0,2025-05-22,0,0,-1,0,1,0,4.7
